date,Month,Day,calender day,Day_C,Year ,item,TotalSales10
9/28/2015,9,28,Monday,1,2015,2,501
9/29/2015,9,29,Tuesday,2,2015,2,557
9/30/2015,9,30,Wednesday,3,2015,2,556
10/1/2015,10,1,Thursday,4,2015,2,543
10/2/2015,10,2,Friday,5,2015,2,679
10/3/2015,10,3,Saturday,6,2015,2,657
10/4/2015,10,4,Sunday,7,2015,2,665
10/5/2015,10,5,Monday,1,2015,2,462
10/6/2015,10,6,Tuesday,2,2015,2,523
10/7/2015,10,7,Wednesday,3,2015,2,521
10/8/2015,10,8,Thursday,4,2015,2,533
10/9/2015,10,9,Friday,5,2015,2,571
10/10/2015,10,10,Saturday,6,2015,2,638
10/11/2015,10,11,Sunday,7,2015,2,700
10/12/2015,10,12,Monday,1,2015,2,473
10/13/2015,10,13,Tuesday,2,2015,2,544
10/14/2015,10,14,Wednesday,3,2015,2,529
10/15/2015,10,15,Thursday,4,2015,2,588
10/16/2015,10,16,Friday,5,2015,2,586
10/17/2015,10,17,Saturday,6,2015,2,620
10/18/2015,10,18,Sunday,7,2015,2,673
10/19/2015,10,19,Monday,1,2015,2,464
10/20/2015,10,20,Tuesday,2,2015,2,551
10/21/2015,10,21,Wednesday,3,2015,2,556
10/22/2015,10,22,Thursday,4,2015,2,564
10/23/2015,10,23,Friday,5,2015,2,617
10/24/2015,10,24,Saturday,6,2015,2,626
10/25/2015,10,25,Sunday,7,2015,2,613
10/26/2015,10,26,Monday,1,2015,2,412
10/27/2015,10,27,Tuesday,2,2015,2,560
10/28/2015,10,28,Wednesday,3,2015,2,546
10/29/2015,10,29,Thursday,4,2015,2,560
10/30/2015,10,30,Friday,5,2015,2,632
10/31/2015,10,31,Saturday,6,2015,2,619
11/1/2015,11,1,Sunday,7,2015,2,763
11/2/2015,11,2,Monday,1,2015,2,497
11/3/2015,11,3,Tuesday,2,2015,2,613
11/4/2015,11,4,Wednesday,3,2015,2,549
11/5/2015,11,5,Thursday,4,2015,2,586
11/6/2015,11,6,Friday,5,2015,2,637
11/7/2015,11,7,Saturday,6,2015,2,739
11/8/2015,11,8,Sunday,7,2015,2,697
11/9/2015,11,9,Monday,1,2015,2,478
11/10/2015,11,10,Tuesday,2,2015,2,570
11/11/2015,11,11,Wednesday,3,2015,2,585
11/12/2015,11,12,Thursday,4,2015,2,632
11/13/2015,11,13,Friday,5,2015,2,653
11/14/2015,11,14,Saturday,6,2015,2,671
11/15/2015,11,15,Sunday,7,2015,2,765
11/16/2015,11,16,Monday,1,2015,2,492
11/17/2015,11,17,Tuesday,2,2015,2,585
11/18/2015,11,18,Wednesday,3,2015,2,568
11/19/2015,11,19,Thursday,4,2015,2,628
11/20/2015,11,20,Friday,5,2015,2,606
11/21/2015,11,21,Saturday,6,2015,2,719
11/22/2015,11,22,Sunday,7,2015,2,749
11/23/2015,11,23,Monday,1,2015,2,456
11/24/2015,11,24,Tuesday,2,2015,2,574
11/25/2015,11,25,Wednesday,3,2015,2,609
11/26/2015,11,26,Thursday,4,2015,2,607
11/27/2015,11,27,Friday,5,2015,2,628
11/28/2015,11,28,Saturday,6,2015,2,713
11/29/2015,11,29,Sunday,7,2015,2,750
11/30/2015,11,30,Monday,1,2015,2,473
12/1/2015,12,1,Tuesday,2,2015,2,419
12/2/2015,12,2,Wednesday,3,2015,2,405
12/3/2015,12,3,Thursday,4,2015,2,437
12/4/2015,12,4,Friday,5,2015,2,436
12/5/2015,12,5,Saturday,6,2015,2,544
12/6/2015,12,6,Sunday,7,2015,2,543
12/7/2015,12,7,Monday,1,2015,2,354
12/8/2015,12,8,Tuesday,2,2015,2,440
12/9/2015,12,9,Wednesday,3,2015,2,408
12/10/2015,12,10,Thursday,4,2015,2,430
12/11/2015,12,11,Friday,5,2015,2,443
12/12/2015,12,12,Saturday,6,2015,2,514
12/13/2015,12,13,Sunday,7,2015,2,516
12/14/2015,12,14,Monday,1,2015,2,362
12/15/2015,12,15,Tuesday,2,2015,2,420
12/16/2015,12,16,Wednesday,3,2015,2,369
12/17/2015,12,17,Thursday,4,2015,2,456
12/18/2015,12,18,Friday,5,2015,2,456
12/19/2015,12,19,Saturday,6,2015,2,499
12/20/2015,12,20,Sunday,7,2015,2,536
12/21/2015,12,21,Monday,1,2015,2,348
12/22/2015,12,22,Tuesday,2,2015,2,373
12/23/2015,12,23,Wednesday,3,2015,2,414
12/24/2015,12,24,Thursday,4,2015,2,455
12/25/2015,12,25,Friday,5,2015,2,489
12/26/2015,12,26,Saturday,6,2015,2,495
12/27/2015,12,27,Sunday,7,2015,2,519
12/28/2015,12,28,Monday,1,2015,2,387
12/29/2015,12,29,Tuesday,2,2015,2,417
12/30/2015,12,30,Wednesday,3,2015,2,404
12/31/2015,12,31,Thursday,4,2015,2,434
1/1/2016,1,1,Friday,5,2016,2,438
1/2/2016,1,2,Saturday,6,2016,2,501
1/3/2016,1,3,Sunday,7,2016,2,541
1/4/2016,1,4,Monday,1,2016,2,309
1/5/2016,1,5,Tuesday,2,2016,2,386
1/6/2016,1,6,Wednesday,3,2016,2,395
1/7/2016,1,7,Thursday,4,2016,2,413
1/8/2016,1,8,Friday,5,2016,2,459
1/9/2016,1,9,Saturday,6,2016,2,482
1/10/2016,1,10,Sunday,7,2016,2,531
1/11/2016,1,11,Monday,1,2016,2,367
1/12/2016,1,12,Tuesday,2,2016,2,448
1/13/2016,1,13,Wednesday,3,2016,2,409
1/14/2016,1,14,Thursday,4,2016,2,436
1/15/2016,1,15,Friday,5,2016,2,486
1/16/2016,1,16,Saturday,6,2016,2,457
1/17/2016,1,17,Sunday,7,2016,2,514
1/18/2016,1,18,Monday,1,2016,2,360
1/19/2016,1,19,Tuesday,2,2016,2,362
1/20/2016,1,20,Wednesday,3,2016,2,431
1/21/2016,1,21,Thursday,4,2016,2,424
1/22/2016,1,22,Friday,5,2016,2,463
1/23/2016,1,23,Saturday,6,2016,2,504
1/24/2016,1,24,Sunday,7,2016,2,532
1/25/2016,1,25,Monday,1,2016,2,344
1/26/2016,1,26,Tuesday,2,2016,2,401
1/27/2016,1,27,Wednesday,3,2016,2,380
1/28/2016,1,28,Thursday,4,2016,2,421
1/29/2016,1,29,Friday,5,2016,2,415
1/30/2016,1,30,Saturday,6,2016,2,453
1/31/2016,1,31,Sunday,7,2016,2,518
2/1/2016,2,1,Monday,1,2016,2,360
2/2/2016,2,2,Tuesday,2,2016,2,463
2/3/2016,2,3,Wednesday,3,2016,2,504
2/4/2016,2,4,Thursday,4,2016,2,498
2/5/2016,2,5,Friday,5,2016,2,539
2/6/2016,2,6,Saturday,6,2016,2,511
2/7/2016,2,7,Sunday,7,2016,2,544
2/8/2016,2,8,Monday,1,2016,2,389
2/9/2016,2,9,Tuesday,2,2016,2,443
2/10/2016,2,10,Wednesday,3,2016,2,428
2/11/2016,2,11,Thursday,4,2016,2,457
2/12/2016,2,12,Friday,5,2016,2,528
2/13/2016,2,13,Saturday,6,2016,2,528
2/14/2016,2,14,Sunday,7,2016,2,561
2/15/2016,2,15,Monday,1,2016,2,398
2/16/2016,2,16,Tuesday,2,2016,2,442
2/17/2016,2,17,Wednesday,3,2016,2,451
2/18/2016,2,18,Thursday,4,2016,2,502
2/19/2016,2,19,Friday,5,2016,2,513
2/20/2016,2,20,Saturday,6,2016,2,553
2/21/2016,2,21,Sunday,7,2016,2,535
2/22/2016,2,22,Monday,1,2016,2,394
2/23/2016,2,23,Tuesday,2,2016,2,467
2/24/2016,2,24,Wednesday,3,2016,2,457
2/25/2016,2,25,Thursday,4,2016,2,474
2/26/2016,2,26,Friday,5,2016,2,488
2/27/2016,2,27,Saturday,6,2016,2,528
2/28/2016,2,28,Sunday,7,2016,2,561
2/29/2016,2,29,Monday,1,2016,2,365
3/1/2016,3,1,Tuesday,2,2016,2,499
3/2/2016,3,2,Wednesday,3,2016,2,516
3/3/2016,3,3,Thursday,4,2016,2,632
3/4/2016,3,4,Friday,5,2016,2,595
3/5/2016,3,5,Saturday,6,2016,2,672
3/6/2016,3,6,Sunday,7,2016,2,716
3/7/2016,3,7,Monday,1,2016,2,448
3/8/2016,3,8,Tuesday,2,2016,2,535
3/9/2016,3,9,Wednesday,3,2016,2,552
3/10/2016,3,10,Thursday,4,2016,2,565
3/11/2016,3,11,Friday,5,2016,2,598
3/12/2016,3,12,Saturday,6,2016,2,646
3/13/2016,3,13,Sunday,7,2016,2,664
3/14/2016,3,14,Monday,1,2016,2,466
3/15/2016,3,15,Tuesday,2,2016,2,557
3/16/2016,3,16,Wednesday,3,2016,2,509
3/17/2016,3,17,Thursday,4,2016,2,593
3/18/2016,3,18,Friday,5,2016,2,674
3/19/2016,3,19,Saturday,6,2016,2,628
3/20/2016,3,20,Sunday,7,2016,2,718
3/21/2016,3,21,Monday,1,2016,2,423
3/22/2016,3,22,Tuesday,2,2016,2,537
3/23/2016,3,23,Wednesday,3,2016,2,526
3/24/2016,3,24,Thursday,4,2016,2,547
3/25/2016,3,25,Friday,5,2016,2,654
3/26/2016,3,26,Saturday,6,2016,2,679
3/27/2016,3,27,Sunday,7,2016,2,667
3/28/2016,3,28,Monday,1,2016,2,457
3/29/2016,3,29,Tuesday,2,2016,2,519
3/30/2016,3,30,Wednesday,3,2016,2,541
3/31/2016,3,31,Thursday,4,2016,2,557
4/1/2016,4,1,Friday,5,2016,2,700
4/2/2016,4,2,Saturday,6,2016,2,733
4/3/2016,4,3,Sunday,7,2016,2,758
4/4/2016,4,4,Monday,1,2016,2,500
4/5/2016,4,5,Tuesday,2,2016,2,626
4/6/2016,4,6,Wednesday,3,2016,2,597
4/7/2016,4,7,Thursday,4,2016,2,659
4/8/2016,4,8,Friday,5,2016,2,706
4/9/2016,4,9,Saturday,6,2016,2,743
4/10/2016,4,10,Sunday,7,2016,2,801
4/11/2016,4,11,Monday,1,2016,2,521
4/12/2016,4,12,Tuesday,2,2016,2,636
4/13/2016,4,13,Wednesday,3,2016,2,598
4/14/2016,4,14,Thursday,4,2016,2,678
4/15/2016,4,15,Friday,5,2016,2,694
4/16/2016,4,16,Saturday,6,2016,2,715
4/17/2016,4,17,Sunday,7,2016,2,792
4/18/2016,4,18,Monday,1,2016,2,514
4/19/2016,4,19,Tuesday,2,2016,2,617
4/20/2016,4,20,Wednesday,3,2016,2,598
4/21/2016,4,21,Thursday,4,2016,2,658
4/22/2016,4,22,Friday,5,2016,2,732
4/23/2016,4,23,Saturday,6,2016,2,744
4/24/2016,4,24,Sunday,7,2016,2,785
4/25/2016,4,25,Monday,1,2016,2,519
4/26/2016,4,26,Tuesday,2,2016,2,628
4/27/2016,4,27,Wednesday,3,2016,2,645
4/28/2016,4,28,Thursday,4,2016,2,660
4/29/2016,4,29,Friday,5,2016,2,701
4/30/2016,4,30,Saturday,6,2016,2,761
5/1/2016,5,1,Sunday,7,2016,2,867
5/2/2016,5,2,Monday,1,2016,2,580
5/3/2016,5,3,Tuesday,2,2016,2,717
5/4/2016,5,4,Wednesday,3,2016,2,660
5/5/2016,5,5,Thursday,4,2016,2,692
5/6/2016,5,6,Friday,5,2016,2,779
5/7/2016,5,7,Saturday,6,2016,2,798
5/8/2016,5,8,Sunday,7,2016,2,851
5/9/2016,5,9,Monday,1,2016,2,571
5/10/2016,5,10,Tuesday,2,2016,2,692
5/11/2016,5,11,Wednesday,3,2016,2,672
5/12/2016,5,12,Thursday,4,2016,2,745
5/13/2016,5,13,Friday,5,2016,2,745
5/14/2016,5,14,Saturday,6,2016,2,830
5/15/2016,5,15,Sunday,7,2016,2,874
5/16/2016,5,16,Monday,1,2016,2,608
5/17/2016,5,17,Tuesday,2,2016,2,684
5/18/2016,5,18,Wednesday,3,2016,2,657
5/19/2016,5,19,Thursday,4,2016,2,737
5/20/2016,5,20,Friday,5,2016,2,788
5/21/2016,5,21,Saturday,6,2016,2,770
5/22/2016,5,22,Sunday,7,2016,2,864
5/23/2016,5,23,Monday,1,2016,2,588
5/24/2016,5,24,Tuesday,2,2016,2,647
5/25/2016,5,25,Wednesday,3,2016,2,651
5/26/2016,5,26,Thursday,4,2016,2,723
5/27/2016,5,27,Friday,5,2016,2,753
5/28/2016,5,28,Saturday,6,2016,2,787
5/29/2016,5,29,Sunday,7,2016,2,872
5/30/2016,5,30,Monday,1,2016,2,535
5/31/2016,5,31,Tuesday,2,2016,2,648
6/1/2016,6,1,Wednesday,3,2016,2,752
6/2/2016,6,2,Thursday,4,2016,2,784
6/3/2016,6,3,Friday,5,2016,2,824
6/4/2016,6,4,Saturday,6,2016,2,886
6/5/2016,6,5,Sunday,7,2016,2,880
6/6/2016,6,6,Monday,1,2016,2,542
6/7/2016,6,7,Tuesday,2,2016,2,752
6/8/2016,6,8,Wednesday,3,2016,2,716
6/9/2016,6,9,Thursday,4,2016,2,732
6/10/2016,6,10,Friday,5,2016,2,779
6/11/2016,6,11,Saturday,6,2016,2,880
6/12/2016,6,12,Sunday,7,2016,2,904
6/13/2016,6,13,Monday,1,2016,2,564
6/14/2016,6,14,Tuesday,2,2016,2,715
6/15/2016,6,15,Wednesday,3,2016,2,704
6/16/2016,6,16,Thursday,4,2016,2,708
6/17/2016,6,17,Friday,5,2016,2,838
6/18/2016,6,18,Saturday,6,2016,2,864
6/19/2016,6,19,Sunday,7,2016,2,908
6/20/2016,6,20,Monday,1,2016,2,583
6/21/2016,6,21,Tuesday,2,2016,2,681
6/22/2016,6,22,Wednesday,3,2016,2,728
6/23/2016,6,23,Thursday,4,2016,2,756
6/24/2016,6,24,Friday,5,2016,2,826
6/25/2016,6,25,Saturday,6,2016,2,830
6/26/2016,6,26,Sunday,7,2016,2,872
6/27/2016,6,27,Monday,1,2016,2,621
6/28/2016,6,28,Tuesday,2,2016,2,654
6/29/2016,6,29,Wednesday,3,2016,2,697
6/30/2016,6,30,Thursday,4,2016,2,764
7/1/2016,7,1,Friday,5,2016,2,869
7/2/2016,7,2,Saturday,6,2016,2,896
7/3/2016,7,3,Sunday,7,2016,2,959
7/4/2016,7,4,Monday,1,2016,2,646
7/5/2016,7,5,Tuesday,2,2016,2,736
7/6/2016,7,6,Wednesday,3,2016,2,712
7/7/2016,7,7,Thursday,4,2016,2,797
7/8/2016,7,8,Friday,5,2016,2,867
7/9/2016,7,9,Saturday,6,2016,2,869
7/10/2016,7,10,Sunday,7,2016,2,1014
7/11/2016,7,11,Monday,1,2016,2,614
7/12/2016,7,12,Tuesday,2,2016,2,760
7/13/2016,7,13,Wednesday,3,2016,2,730
7/14/2016,7,14,Thursday,4,2016,2,805
7/15/2016,7,15,Friday,5,2016,2,809
7/16/2016,7,16,Saturday,6,2016,2,908
7/17/2016,7,17,Sunday,7,2016,2,991
7/18/2016,7,18,Monday,1,2016,2,655
7/19/2016,7,19,Tuesday,2,2016,2,773
7/20/2016,7,20,Wednesday,3,2016,2,765
7/21/2016,7,21,Thursday,4,2016,2,780
7/22/2016,7,22,Friday,5,2016,2,860
7/23/2016,7,23,Saturday,6,2016,2,903
7/24/2016,7,24,Sunday,7,2016,2,942
7/25/2016,7,25,Monday,1,2016,2,587
7/26/2016,7,26,Tuesday,2,2016,2,720
7/27/2016,7,27,Wednesday,3,2016,2,728
7/28/2016,7,28,Thursday,4,2016,2,778
7/29/2016,7,29,Friday,5,2016,2,884
7/30/2016,7,30,Saturday,6,2016,2,906
7/31/2016,7,31,Sunday,7,2016,2,931
8/1/2016,8,1,Monday,1,2016,2,578
8/2/2016,8,2,Tuesday,2,2016,2,628
8/3/2016,8,3,Wednesday,3,2016,2,638
8/4/2016,8,4,Thursday,4,2016,2,709
8/5/2016,8,5,Friday,5,2016,2,757
8/6/2016,8,6,Saturday,6,2016,2,875
8/7/2016,8,7,Sunday,7,2016,2,864
8/8/2016,8,8,Monday,1,2016,2,579
8/9/2016,8,9,Tuesday,2,2016,2,686
8/10/2016,8,10,Wednesday,3,2016,2,653
8/11/2016,8,11,Thursday,4,2016,2,694
8/12/2016,8,12,Friday,5,2016,2,754
8/13/2016,8,13,Saturday,6,2016,2,814
8/14/2016,8,14,Sunday,7,2016,2,868
8/15/2016,8,15,Monday,1,2016,2,585
8/16/2016,8,16,Tuesday,2,2016,2,660
8/17/2016,8,17,Wednesday,3,2016,2,647
8/18/2016,8,18,Thursday,4,2016,2,702
8/19/2016,8,19,Friday,5,2016,2,784
8/20/2016,8,20,Saturday,6,2016,2,820
8/21/2016,8,21,Sunday,7,2016,2,854
8/22/2016,8,22,Monday,1,2016,2,581
8/23/2016,8,23,Tuesday,2,2016,2,683
8/24/2016,8,24,Wednesday,3,2016,2,664
8/25/2016,8,25,Thursday,4,2016,2,683
8/26/2016,8,26,Friday,5,2016,2,762
8/27/2016,8,27,Saturday,6,2016,2,768
8/28/2016,8,28,Sunday,7,2016,2,841
8/29/2016,8,29,Monday,1,2016,2,599
8/30/2016,8,30,Tuesday,2,2016,2,632
8/31/2016,8,31,Wednesday,3,2016,2,629
9/1/2016,9,1,Thursday,4,2016,2,677
9/2/2016,9,2,Friday,5,2016,2,710
9/3/2016,9,3,Saturday,6,2016,2,831
9/4/2016,9,4,Sunday,7,2016,2,754
9/5/2016,9,5,Monday,1,2016,2,535
9/6/2016,9,6,Tuesday,2,2016,2,611
9/7/2016,9,7,Wednesday,3,2016,2,580
9/8/2016,9,8,Thursday,4,2016,2,676
9/9/2016,9,9,Friday,5,2016,2,683
9/10/2016,9,10,Saturday,6,2016,2,776
9/11/2016,9,11,Sunday,7,2016,2,780
9/12/2016,9,12,Monday,1,2016,2,517
9/13/2016,9,13,Tuesday,2,2016,2,588
9/14/2016,9,14,Wednesday,3,2016,2,670
9/15/2016,9,15,Thursday,4,2016,2,670
9/16/2016,9,16,Friday,5,2016,2,689
9/17/2016,9,17,Saturday,6,2016,2,711
9/18/2016,9,18,Sunday,7,2016,2,796
9/19/2016,9,19,Monday,1,2016,2,512
9/20/2016,9,20,Tuesday,2,2016,2,611
9/21/2016,9,21,Wednesday,3,2016,2,664
9/22/2016,9,22,Thursday,4,2016,2,690
9/23/2016,9,23,Friday,5,2016,2,744
9/24/2016,9,24,Saturday,6,2016,2,788
9/25/2016,9,25,Sunday,7,2016,2,825
9/26/2016,9,26,Monday,1,2016,2,548
9/27/2016,9,27,Tuesday,2,2016,2,574
9/28/2016,9,28,Wednesday,3,2016,2,624
9/29/2016,9,29,Thursday,4,2016,2,683
9/30/2016,9,30,Friday,5,2016,2,716
10/1/2016,10,1,Saturday,6,2016,2,707
10/2/2016,10,2,Sunday,7,2016,2,741
10/3/2016,10,3,Monday,1,2016,2,472
10/4/2016,10,4,Tuesday,2,2016,2,600
10/5/2016,10,5,Wednesday,3,2016,2,583
10/6/2016,10,6,Thursday,4,2016,2,662
10/7/2016,10,7,Friday,5,2016,2,628
10/8/2016,10,8,Saturday,6,2016,2,692
10/9/2016,10,9,Sunday,7,2016,2,729
10/10/2016,10,10,Monday,1,2016,2,520
10/11/2016,10,11,Tuesday,2,2016,2,560
10/12/2016,10,12,Wednesday,3,2016,2,577
10/13/2016,10,13,Thursday,4,2016,2,621
10/14/2016,10,14,Friday,5,2016,2,686
10/15/2016,10,15,Saturday,6,2016,2,706
10/16/2016,10,16,Sunday,7,2016,2,743
10/17/2016,10,17,Monday,1,2016,2,507
10/18/2016,10,18,Tuesday,2,2016,2,577
10/19/2016,10,19,Wednesday,3,2016,2,601
10/20/2016,10,20,Thursday,4,2016,2,622
10/21/2016,10,21,Friday,5,2016,2,637
10/22/2016,10,22,Saturday,6,2016,2,697
10/23/2016,10,23,Sunday,7,2016,2,727
10/24/2016,10,24,Monday,1,2016,2,510
10/25/2016,10,25,Tuesday,2,2016,2,600
10/26/2016,10,26,Wednesday,3,2016,2,622
10/27/2016,10,27,Thursday,4,2016,2,647
10/28/2016,10,28,Friday,5,2016,2,631
10/29/2016,10,29,Saturday,6,2016,2,678
10/30/2016,10,30,Sunday,7,2016,2,731
10/31/2016,10,31,Monday,1,2016,2,521
11/1/2016,11,1,Tuesday,2,2016,2,616
11/2/2016,11,2,Wednesday,3,2016,2,650
11/3/2016,11,3,Thursday,4,2016,2,635
11/4/2016,11,4,Friday,5,2016,2,688
11/5/2016,11,5,Saturday,6,2016,2,769
11/6/2016,11,6,Sunday,7,2016,2,772
11/7/2016,11,7,Monday,1,2016,2,526
11/8/2016,11,8,Tuesday,2,2016,2,592
11/9/2016,11,9,Wednesday,3,2016,2,636
11/10/2016,11,10,Thursday,4,2016,2,688
11/11/2016,11,11,Friday,5,2016,2,711
11/12/2016,11,12,Saturday,6,2016,2,758
11/13/2016,11,13,Sunday,7,2016,2,789
11/14/2016,11,14,Monday,1,2016,2,532
11/15/2016,11,15,Tuesday,2,2016,2,641
11/16/2016,11,16,Wednesday,3,2016,2,615
11/17/2016,11,17,Thursday,4,2016,2,651
11/18/2016,11,18,Friday,5,2016,2,703
11/19/2016,11,19,Saturday,6,2016,2,765
11/20/2016,11,20,Sunday,7,2016,2,784
11/21/2016,11,21,Monday,1,2016,2,514
11/22/2016,11,22,Tuesday,2,2016,2,647
11/23/2016,11,23,Wednesday,3,2016,2,594
11/24/2016,11,24,Thursday,4,2016,2,657
11/25/2016,11,25,Friday,5,2016,2,730
11/26/2016,11,26,Saturday,6,2016,2,716
11/27/2016,11,27,Sunday,7,2016,2,786
11/28/2016,11,28,Monday,1,2016,2,544
11/29/2016,11,29,Tuesday,2,2016,2,651
11/30/2016,11,30,Wednesday,3,2016,2,628
12/1/2016,12,1,Thursday,4,2016,2,466
12/2/2016,12,2,Friday,5,2016,2,511
12/3/2016,12,3,Saturday,6,2016,2,522
12/4/2016,12,4,Sunday,7,2016,2,580
12/5/2016,12,5,Monday,1,2016,2,376
12/6/2016,12,6,Tuesday,2,2016,2,446
12/7/2016,12,7,Wednesday,3,2016,2,446
12/8/2016,12,8,Thursday,4,2016,2,476
12/9/2016,12,9,Friday,5,2016,2,512
12/10/2016,12,10,Saturday,6,2016,2,530
12/11/2016,12,11,Sunday,7,2016,2,576
12/12/2016,12,12,Monday,1,2016,2,405
12/13/2016,12,13,Tuesday,2,2016,2,447
12/14/2016,12,14,Wednesday,3,2016,2,436
12/15/2016,12,15,Thursday,4,2016,2,466
12/16/2016,12,16,Friday,5,2016,2,511
12/17/2016,12,17,Saturday,6,2016,2,571
12/18/2016,12,18,Sunday,7,2016,2,544
12/19/2016,12,19,Monday,1,2016,2,381
12/20/2016,12,20,Tuesday,2,2016,2,490
12/21/2016,12,21,Wednesday,3,2016,2,421
12/22/2016,12,22,Thursday,4,2016,2,503
12/23/2016,12,23,Friday,5,2016,2,520
12/24/2016,12,24,Saturday,6,2016,2,532
12/25/2016,12,25,Sunday,7,2016,2,559
12/26/2016,12,26,Monday,1,2016,2,371
12/27/2016,12,27,Tuesday,2,2016,2,437
12/28/2016,12,28,Wednesday,3,2016,2,418
12/29/2016,12,29,Thursday,4,2016,2,490
12/30/2016,12,30,Friday,5,2016,2,498
12/31/2016,12,31,Saturday,6,2016,2,559
1/1/2017,1,1,Sunday,7,2017,2,475
1/2/2017,1,2,Monday,1,2017,2,337
1/3/2017,1,3,Tuesday,2,2017,2,385
1/4/2017,1,4,Wednesday,3,2017,2,384
1/5/2017,1,5,Thursday,4,2017,2,430
1/6/2017,1,6,Friday,5,2017,2,448
1/7/2017,1,7,Saturday,6,2017,2,509
1/8/2017,1,8,Sunday,7,2017,2,536
1/9/2017,1,9,Monday,1,2017,2,351
1/10/2017,1,10,Tuesday,2,2017,2,466
1/11/2017,1,11,Wednesday,3,2017,2,407
1/12/2017,1,12,Thursday,4,2017,2,432
1/13/2017,1,13,Friday,5,2017,2,488
1/14/2017,1,14,Saturday,6,2017,2,457
1/15/2017,1,15,Sunday,7,2017,2,511
1/16/2017,1,16,Monday,1,2017,2,336
1/17/2017,1,17,Tuesday,2,2017,2,378
1/18/2017,1,18,Wednesday,3,2017,2,397
1/19/2017,1,19,Thursday,4,2017,2,469
1/20/2017,1,20,Friday,5,2017,2,490
1/21/2017,1,21,Saturday,6,2017,2,470
1/22/2017,1,22,Sunday,7,2017,2,537
1/23/2017,1,23,Monday,1,2017,2,323
1/24/2017,1,24,Tuesday,2,2017,2,382
1/25/2017,1,25,Wednesday,3,2017,2,400
1/26/2017,1,26,Thursday,4,2017,2,425
1/27/2017,1,27,Friday,5,2017,2,475
1/28/2017,1,28,Saturday,6,2017,2,481
1/29/2017,1,29,Sunday,7,2017,2,531
1/30/2017,1,30,Monday,1,2017,2,348
1/31/2017,1,31,Tuesday,2,2017,2,423
2/1/2017,2,1,Wednesday,3,2017,2,417
2/2/2017,2,2,Thursday,4,2017,2,507
2/3/2017,2,3,Friday,5,2017,2,532
2/4/2017,2,4,Saturday,6,2017,2,534
2/5/2017,2,5,Sunday,7,2017,2,588
2/6/2017,2,6,Monday,1,2017,2,422
2/7/2017,2,7,Tuesday,2,2017,2,490
2/8/2017,2,8,Wednesday,3,2017,2,420
2/9/2017,2,9,Thursday,4,2017,2,516
2/10/2017,2,10,Friday,5,2017,2,514
2/11/2017,2,11,Saturday,6,2017,2,574
2/12/2017,2,12,Sunday,7,2017,2,613
2/13/2017,2,13,Monday,1,2017,2,401
2/14/2017,2,14,Tuesday,2,2017,2,488
2/15/2017,2,15,Wednesday,3,2017,2,445
2/16/2017,2,16,Thursday,4,2017,2,469
2/17/2017,2,17,Friday,5,2017,2,545
2/18/2017,2,18,Saturday,6,2017,2,596
2/19/2017,2,19,Sunday,7,2017,2,607
2/20/2017,2,20,Monday,1,2017,2,380
2/21/2017,2,21,Tuesday,2,2017,2,457
2/22/2017,2,22,Wednesday,3,2017,2,440
2/23/2017,2,23,Thursday,4,2017,2,511
2/24/2017,2,24,Friday,5,2017,2,507
2/25/2017,2,25,Saturday,6,2017,2,575
2/26/2017,2,26,Sunday,7,2017,2,639
2/27/2017,2,27,Monday,1,2017,2,406
2/28/2017,2,28,Tuesday,2,2017,2,463
3/1/2017,3,1,Wednesday,3,2017,2,578
3/2/2017,3,2,Thursday,4,2017,2,589
3/3/2017,3,3,Friday,5,2017,2,686
3/4/2017,3,4,Saturday,6,2017,2,688
3/5/2017,3,5,Sunday,7,2017,2,660
3/6/2017,3,6,Monday,1,2017,2,467
3/7/2017,3,7,Tuesday,2,2017,2,541
3/8/2017,3,8,Wednesday,3,2017,2,560
3/9/2017,3,9,Thursday,4,2017,2,582
3/10/2017,3,10,Friday,5,2017,2,621
3/11/2017,3,11,Saturday,6,2017,2,676
3/12/2017,3,12,Sunday,7,2017,2,708
3/13/2017,3,13,Monday,1,2017,2,469
3/14/2017,3,14,Tuesday,2,2017,2,575
3/15/2017,3,15,Wednesday,3,2017,2,534
3/16/2017,3,16,Thursday,4,2017,2,562
3/17/2017,3,17,Friday,5,2017,2,599
3/18/2017,3,18,Saturday,6,2017,2,674
3/19/2017,3,19,Sunday,7,2017,2,716
3/20/2017,3,20,Monday,1,2017,2,456
3/21/2017,3,21,Tuesday,2,2017,2,554
3/22/2017,3,22,Wednesday,3,2017,2,506
3/23/2017,3,23,Thursday,4,2017,2,590
3/24/2017,3,24,Friday,5,2017,2,619
3/25/2017,3,25,Saturday,6,2017,2,654
3/26/2017,3,26,Sunday,7,2017,2,699
3/27/2017,3,27,Monday,1,2017,2,432
3/28/2017,3,28,Tuesday,2,2017,2,539
3/29/2017,3,29,Wednesday,3,2017,2,539
3/30/2017,3,30,Thursday,4,2017,2,595
3/31/2017,3,31,Friday,5,2017,2,621
4/1/2017,4,1,Saturday,6,2017,2,754
4/2/2017,4,2,Sunday,7,2017,2,828
4/3/2017,4,3,Monday,1,2017,2,537
4/4/2017,4,4,Tuesday,2,2017,2,667
4/5/2017,4,5,Wednesday,3,2017,2,667
4/6/2017,4,6,Thursday,4,2017,2,675
4/7/2017,4,7,Friday,5,2017,2,724
