sn,date,Month,Day,calender day,Day_C,Year ,item,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Day_C_1,Day_C_2,Day_C_3,Day_C_4,Day_C_5,Day_C_6,Day_C_7,4 days,3 days,2 days,1 day,TotalSales
2249,2/28/2014,2,28,Friday,5,2014,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,386,415,439,454
2250,3/1/2014,3,1,Saturday,6,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,386,415,439,454,524
2251,3/2/2014,3,2,Sunday,7,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,415,439,454,524,624
2252,3/3/2014,3,3,Monday,1,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,439,454,524,624,450
2253,3/4/2014,3,4,Tuesday,2,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,454,524,624,450,501
2254,3/5/2014,3,5,Wednesday,3,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,524,624,450,501,482
2255,3/6/2014,3,6,Thursday,4,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,624,450,501,482,524
2256,3/7/2014,3,7,Friday,5,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,450,501,482,524,544
2257,3/8/2014,3,8,Saturday,6,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,501,482,524,544,578
2258,3/9/2014,3,9,Sunday,7,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482,524,544,578,605
2259,3/10/2014,3,10,Monday,1,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,524,544,578,605,411
2260,3/11/2014,3,11,Tuesday,2,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,544,578,605,411,452
2261,3/12/2014,3,12,Wednesday,3,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,578,605,411,452,475
2262,3/13/2014,3,13,Thursday,4,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,605,411,452,475,514
2263,3/14/2014,3,14,Friday,5,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,411,452,475,514,558
2264,3/15/2014,3,15,Saturday,6,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,452,475,514,558,611
2265,3/16/2014,3,16,Sunday,7,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,475,514,558,611,570
2266,3/17/2014,3,17,Monday,1,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,514,558,611,570,366
2267,3/18/2014,3,18,Tuesday,2,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,558,611,570,366,466
2268,3/19/2014,3,19,Wednesday,3,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,611,570,366,466,502
2269,3/20/2014,3,20,Thursday,4,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,570,366,466,502,508
2270,3/21/2014,3,21,Friday,5,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,366,466,502,508,576
2271,3/22/2014,3,22,Saturday,6,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,466,502,508,576,562
2272,3/23/2014,3,23,Sunday,7,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,502,508,576,562,566
2273,3/24/2014,3,24,Monday,1,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,508,576,562,566,401
2274,3/25/2014,3,25,Tuesday,2,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,576,562,566,401,476
2275,3/26/2014,3,26,Wednesday,3,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,562,566,401,476,509
2276,3/27/2014,3,27,Thursday,4,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,566,401,476,509,490
2277,3/28/2014,3,28,Friday,5,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,401,476,509,490,522
2278,3/29/2014,3,29,Saturday,6,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,476,509,490,522,542
2279,3/30/2014,3,30,Sunday,7,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,509,490,522,542,635
2280,3/31/2014,3,31,Monday,1,2014,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,490,522,542,635,383
2281,4/1/2014,4,1,Tuesday,2,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,522,542,635,383,548
2282,4/2/2014,4,2,Wednesday,3,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,542,635,383,548,547
2283,4/3/2014,4,3,Thursday,4,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,635,383,548,547,596
2284,4/4/2014,4,4,Friday,5,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,383,548,547,596,573
2285,4/5/2014,4,5,Saturday,6,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,548,547,596,573,646
2286,4/6/2014,4,6,Sunday,7,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,547,596,573,646,724
2287,4/7/2014,4,7,Monday,1,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,596,573,646,724,444
2288,4/8/2014,4,8,Tuesday,2,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,573,646,724,444,553
2289,4/9/2014,4,9,Wednesday,3,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,646,724,444,553,519
2290,4/10/2014,4,10,Thursday,4,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,724,444,553,519,598
2291,4/11/2014,4,11,Friday,5,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,444,553,519,598,616
2292,4/12/2014,4,12,Saturday,6,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,553,519,598,616,739
2293,4/13/2014,4,13,Sunday,7,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,519,598,616,739,735
2294,4/14/2014,4,14,Monday,1,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,598,616,739,735,444
2295,4/15/2014,4,15,Tuesday,2,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,616,739,735,444,535
2296,4/16/2014,4,16,Wednesday,3,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,739,735,444,535,539
2297,4/17/2014,4,17,Thursday,4,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,735,444,535,539,593
2298,4/18/2014,4,18,Friday,5,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,444,535,539,593,611
2299,4/19/2014,4,19,Saturday,6,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,535,539,593,611,721
2300,4/20/2014,4,20,Sunday,7,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,539,593,611,721,752
2301,4/21/2014,4,21,Monday,1,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,593,611,721,752,448
2302,4/22/2014,4,22,Tuesday,2,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,611,721,752,448,595
2303,4/23/2014,4,23,Wednesday,3,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,721,752,448,595,577
2304,4/24/2014,4,24,Thursday,4,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,752,448,595,577,589
2305,4/25/2014,4,25,Friday,5,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,448,595,577,589,619
2306,4/26/2014,4,26,Saturday,6,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,595,577,589,619,683
2307,4/27/2014,4,27,Sunday,7,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,577,589,619,683,646
2308,4/28/2014,4,28,Monday,1,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,589,619,683,646,450
2309,4/29/2014,4,29,Tuesday,2,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,619,683,646,450,558
2310,4/30/2014,4,30,Wednesday,3,2014,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,683,646,450,558,567
2311,5/1/2014,5,1,Thursday,4,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,646,450,558,567,613
2312,5/2/2014,5,2,Friday,5,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,450,558,567,613,693
2313,5/3/2014,5,3,Saturday,6,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,558,567,613,693,681
2314,5/4/2014,5,4,Sunday,7,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,567,613,693,681,763
2315,5/5/2014,5,5,Monday,1,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,613,693,681,763,514
2316,5/6/2014,5,6,Tuesday,2,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,693,681,763,514,638
2317,5/7/2014,5,7,Wednesday,3,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,681,763,514,638,576
2318,5/8/2014,5,8,Thursday,4,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,763,514,638,576,663
2319,5/9/2014,5,9,Friday,5,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,514,638,576,663,697
2320,5/10/2014,5,10,Saturday,6,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,638,576,663,697,670
2321,5/11/2014,5,11,Sunday,7,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,576,663,697,670,795
2322,5/12/2014,5,12,Monday,1,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,663,697,670,795,475
2323,5/13/2014,5,13,Tuesday,2,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,697,670,795,475,608
2324,5/14/2014,5,14,Wednesday,3,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,670,795,475,608,538
2325,5/15/2014,5,15,Thursday,4,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,795,475,608,538,623
2326,5/16/2014,5,16,Friday,5,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,475,608,538,623,639
2327,5/17/2014,5,17,Saturday,6,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,608,538,623,639,700
2328,5/18/2014,5,18,Sunday,7,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,538,623,639,700,763
2329,5/19/2014,5,19,Monday,1,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,623,639,700,763,506
2330,5/20/2014,5,20,Tuesday,2,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,639,700,763,506,589
2331,5/21/2014,5,21,Wednesday,3,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,700,763,506,589,618
2332,5/22/2014,5,22,Thursday,4,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,763,506,589,618,619
2333,5/23/2014,5,23,Friday,5,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,506,589,618,619,648
2334,5/24/2014,5,24,Saturday,6,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,589,618,619,648,694
2335,5/25/2014,5,25,Sunday,7,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,618,619,648,694,716
2336,5/26/2014,5,26,Monday,1,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,619,648,694,716,448
2337,5/27/2014,5,27,Tuesday,2,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,648,694,716,448,591
2338,5/28/2014,5,28,Wednesday,3,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,694,716,448,591,617
2339,5/29/2014,5,29,Thursday,4,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,716,448,591,617,609
2340,5/30/2014,5,30,Friday,5,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,448,591,617,609,674
2341,5/31/2014,5,31,Saturday,6,2014,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,591,617,609,674,762
2342,6/1/2014,6,1,Sunday,7,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,617,609,674,762,826
2343,6/2/2014,6,2,Monday,1,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,609,674,762,826,546
2344,6/3/2014,6,3,Tuesday,2,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,674,762,826,546,636
2345,6/4/2014,6,4,Wednesday,3,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,762,826,546,636,609
2346,6/5/2014,6,5,Thursday,4,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,826,546,636,609,646
2347,6/6/2014,6,6,Friday,5,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,546,636,609,646,736
2348,6/7/2014,6,7,Saturday,6,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,636,609,646,736,725
2349,6/8/2014,6,8,Sunday,7,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,609,646,736,725,843
2350,6/9/2014,6,9,Monday,1,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,646,736,725,843,551
2351,6/10/2014,6,10,Tuesday,2,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,736,725,843,551,614
2352,6/11/2014,6,11,Wednesday,3,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,725,843,551,614,641
2353,6/12/2014,6,12,Thursday,4,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,843,551,614,641,675
2354,6/13/2014,6,13,Friday,5,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,551,614,641,675,736
2355,6/14/2014,6,14,Saturday,6,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,614,641,675,736,737
2356,6/15/2014,6,15,Sunday,7,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,641,675,736,737,759
2357,6/16/2014,6,16,Monday,1,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,675,736,737,759,506
2358,6/17/2014,6,17,Tuesday,2,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,736,737,759,506,623
2359,6/18/2014,6,18,Wednesday,3,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,737,759,506,623,642
2360,6/19/2014,6,19,Thursday,4,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,759,506,623,642,653
2361,6/20/2014,6,20,Friday,5,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,506,623,642,653,697
2362,6/21/2014,6,21,Saturday,6,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,623,642,653,697,790
2363,6/22/2014,6,22,Sunday,7,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,642,653,697,790,771
2364,6/23/2014,6,23,Monday,1,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,653,697,790,771,548
2365,6/24/2014,6,24,Tuesday,2,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,697,790,771,548,641
2366,6/25/2014,6,25,Wednesday,3,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,790,771,548,641,609
2367,6/26/2014,6,26,Thursday,4,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,771,548,641,609,664
2368,6/27/2014,6,27,Friday,5,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,548,641,609,664,744
2369,6/28/2014,6,28,Saturday,6,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,641,609,664,744,744
2370,6/29/2014,6,29,Sunday,7,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,609,664,744,744,819
2371,6/30/2014,6,30,Monday,1,2014,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,664,744,744,819,511
2372,7/1/2014,7,1,Tuesday,2,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,744,744,819,511,690
2373,7/2/2014,7,2,Wednesday,3,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,744,819,511,690,612
2374,7/3/2014,7,3,Thursday,4,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,819,511,690,612,705
2375,7/4/2014,7,4,Friday,5,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,511,690,612,705,755
2376,7/5/2014,7,5,Saturday,6,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,690,612,705,755,800
2377,7/6/2014,7,6,Sunday,7,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,612,705,755,800,870
2378,7/7/2014,7,7,Monday,1,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,705,755,800,870,585
2379,7/8/2014,7,8,Tuesday,2,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,755,800,870,585,635
2380,7/9/2014,7,9,Wednesday,3,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,800,870,585,635,678
2381,7/10/2014,7,10,Thursday,4,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,870,585,635,678,676
2382,7/11/2014,7,11,Friday,5,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,585,635,678,676,691
2383,7/12/2014,7,12,Saturday,6,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,635,678,676,691,842
2384,7/13/2014,7,13,Sunday,7,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,678,676,691,842,853
2385,7/14/2014,7,14,Monday,1,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,676,691,842,853,523
2386,7/15/2014,7,15,Tuesday,2,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,691,842,853,523,681
2387,7/16/2014,7,16,Wednesday,3,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,842,853,523,681,623
2388,7/17/2014,7,17,Thursday,4,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,853,523,681,623,718
2389,7/18/2014,7,18,Friday,5,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,523,681,623,718,831
2390,7/19/2014,7,19,Saturday,6,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,681,623,718,831,740
2391,7/20/2014,7,20,Sunday,7,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,623,718,831,740,861
2392,7/21/2014,7,21,Monday,1,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,718,831,740,861,599
2393,7/22/2014,7,22,Tuesday,2,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,831,740,861,599,645
2394,7/23/2014,7,23,Wednesday,3,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,740,861,599,645,687
2395,7/24/2014,7,24,Thursday,4,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,861,599,645,687,739
2396,7/25/2014,7,25,Friday,5,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,599,645,687,739,773
2397,7/26/2014,7,26,Saturday,6,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,645,687,739,773,804
2398,7/27/2014,7,27,Sunday,7,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,687,739,773,804,896
2399,7/28/2014,7,28,Monday,1,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,739,773,804,896,583
2400,7/29/2014,7,29,Tuesday,2,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,773,804,896,583,653
2401,7/30/2014,7,30,Wednesday,3,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,804,896,583,653,628
2402,7/31/2014,7,31,Thursday,4,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,896,583,653,628,752
2403,8/1/2014,8,1,Friday,5,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,583,653,628,752,628
2404,8/2/2014,8,2,Saturday,6,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,653,628,752,628,726
2405,8/3/2014,8,3,Sunday,7,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,628,752,628,726,764
2406,8/4/2014,8,4,Monday,1,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,752,628,726,764,518
2407,8/5/2014,8,5,Tuesday,2,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,628,726,764,518,548
2408,8/6/2014,8,6,Wednesday,3,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,726,764,518,548,604
2409,8/7/2014,8,7,Thursday,4,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,764,518,548,604,623
2410,8/8/2014,8,8,Friday,5,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,518,548,604,623,645
2411,8/9/2014,8,9,Saturday,6,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,548,604,623,645,704
2412,8/10/2014,8,10,Sunday,7,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,604,623,645,704,724
2413,8/11/2014,8,11,Monday,1,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,623,645,704,724,506
2414,8/12/2014,8,12,Tuesday,2,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,645,704,724,506,590
2415,8/13/2014,8,13,Wednesday,3,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,704,724,506,590,611
2416,8/14/2014,8,14,Thursday,4,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,724,506,590,611,625
2417,8/15/2014,8,15,Friday,5,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,506,590,611,625,672
2418,8/16/2014,8,16,Saturday,6,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,590,611,625,672,671
2419,8/17/2014,8,17,Sunday,7,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,611,625,672,671,718
2420,8/18/2014,8,18,Monday,1,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,625,672,671,718,515
2421,8/19/2014,8,19,Tuesday,2,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,672,671,718,515,574
2422,8/20/2014,8,20,Wednesday,3,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,671,718,515,574,569
2423,8/21/2014,8,21,Thursday,4,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,718,515,574,569,659
2424,8/22/2014,8,22,Friday,5,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,515,574,569,659,674
2425,8/23/2014,8,23,Saturday,6,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,574,569,659,674,689
2426,8/24/2014,8,24,Sunday,7,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,569,659,674,689,773
2427,8/25/2014,8,25,Monday,1,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,659,674,689,773,503
2428,8/26/2014,8,26,Tuesday,2,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,674,689,773,503,582
2429,8/27/2014,8,27,Wednesday,3,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,689,773,503,582,614
2430,8/28/2014,8,28,Thursday,4,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,773,503,582,614,589
2431,8/29/2014,8,29,Friday,5,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,503,582,614,589,649
2432,8/30/2014,8,30,Saturday,6,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,582,614,589,649,707
2433,8/31/2014,8,31,Sunday,7,2014,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,614,589,649,707,740
2434,9/1/2014,9,1,Monday,1,2014,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,589,649,707,740,501
2435,9/2/2014,9,2,Tuesday,2,2014,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,649,707,740,501,534
